review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
1c8c097521c410d0077569e49a82805f,2c70f2b99096bd1c7b05eede8e860fc8,5,Sensacionalmente Recomend,O produto Ã© realmente sensacional. Aprovada a compra! Minha filha amou!!!,6/26/2018 0:00,6/26/2018 16:51
714c96acfe28d7a9b4252ae9a01bcac3,4ffcc2f0e8f54f36e73b83db8d8c494d,5,Gostei muito,Material top ,7/14/2018 0:00,7/15/2018 1:50
8d5d5ec44e8fe084def83570676a47e1,c981128521975354988b8e88309a898d,5,Super recomendo,Entrega rÃ¡pida e produto perfeito,8/10/2018 0:00,8/13/2018 8:59
7523c69db93806e9162baeb6fcbae91d,8b6746478f6b44e7b76097d1c2f4dbe6,4,super recomendo,"Chegou antes do prazo previsto, o produto Ã© bonito.",8/2/2018 0:00,8/4/2018 2:55
7566693118790f72e3b7b963f617a173,88cc318193d85451e28059b4b52b7477,5,Super recomendo,"NÃ£o costumo fazer compras pelo site, jÃ¡ fiz compras pelas lojas lannister por ser uma loja idÃ´nea, deu super certo e eu fico feliz com isso.",8/21/2018 0:00,8/21/2018 16:57
59ff6058084032df459771bf139a4fc6,2ad833b9fd5613588e248a6973e94de4,3,Bom,"Bom, comprei de presente para meu pai que estÃ¡ acostumado a usar relÃ³gio Orient automÃ¡tico, nÃ£o gostou, pedi a devoluÃ§Ã£o do produto",8/30/2018 0:00,8/30/2018 22:01
7afb827cafa3ccc34132851ee76415e3,8f4dff9c7bdbfd26aee6064637637f24,1,"RelÃ³gio horrÃ­vel, ","PÃ©ssimo, sem qualidade, material vagabundo, horrÃ­vel, nÃ£o vale nem 10 reais, totalmente pirata ",8/7/2018 0:00,8/7/2018 20:11
969f92ec0d1ed31eb1db6701a57d0dd2,c3f76f14ce3587ab9df86c8caaac928c,4,super recomendo,satisfeita e recomendo,6/5/2018 0:00,6/6/2018 15:07
0b4356ee240b3e85b299e461bb9c566b,77fbc4cdd3be2594cbb02bac5e3ce914,4,Produto bom,Recomendo! /Qualidade e entrega dentro do prazo..,7/12/2018 0:00,7/12/2018 12:07
2aee8f6d421e7a6aad07a8b0d3da88d9,aace0cf63f6c71ef4c9ea309cdafe5f7,4,compra controle remoto,recomendo,6/3/2018 0:00,6/3/2018 16:20
a3b5094fc8a60d09cd602973b06ecd9a,5051a95bc31ec72f803d5df48c2a695b,4,Recomendo,O produto chegou atÃ© antes do prazo dado. Muito bom!,7/4/2018 0:00,7/10/2018 18:55
8e0974b56355f8a0522ca6ff7339962e,78b1c0f489ac4c36072ce8ebdedbfa3d,5,Nicho de parede,Ã“timo ðŸ‘ ,7/14/2018 0:00,7/14/2018 20:43
7e3a93130ae3a1a1345cd08073629232,938ae4cc3e41fb0e80467cbd9b3b0b32,1,Produto nÃ£o entregue ,"Comprei um bebedouro dia 08/04 e me deram um prazo de atÃ© o dia 30/04 para me entregar, hj jÃ¡ sÃ£o 02/05 e nÃ£o me entregaram nÃ£o comprem nada vendido e entregue pela targaryen mando emails e nÃ£o respondem",5/2/2018 0:00,5/2/2018 10:28
419edb27236d7b3c83003a934370b6de,6e57a0a9be49f002ca81bd94ec9b7021,4,Recomendo,"Chegou antes do prazo e ainda nÃ£o pude utilizar todos os cabos, mas jÃ¡ usei o da bmw e funcionou certinho",5/5/2018 0:00,5/5/2018 22:23
d6095202af27eaf7fd7a83a57c2f8034,9a3581c4e55c2447416ca021ccfd98e1,5,Produto de excelÃªncia ,"Capa muito bem feita, com fecho frontal em velcro nÃ£o tendo a necessidade de tirar a cada uso da mÃ¡quina. Minha lavadora Samsung, e nÃ£o lava e seca, 10,1 a capa ficou super adequada.",6/27/2018 0:00,6/28/2018 2:32
c9203b9d13510805e3189e7210530fc0,6337a3d6f20dcb1f58b07244dc92b759,5,Excelente,"Fiquei impressionado com o prazo de entrega, com menos de oito dias para o prazo limite recebi o produto. ParabÃ©ns a logÃ­stica, trabalho de excelente qualidade.",5/15/2018 0:00,5/16/2018 18:57
c8afc3f7e4544e7fdaa5f4eb8c77c201,d128b5634e1faad98f4ef5ac2f7e2e97,4,AvaliaÃ§Ã£o da entrega,"Achei o frete muito caro, mas a entrega foi eficiente ",8/29/2018 0:00,8/30/2018 0:05
123d41e7a67d380bc14d67fabeebae30,695ace9dfd0a459275108b5c71aba45d,4,boa,cadeira boa!,8/22/2018 0:00,8/23/2018 12:34
531b0d2422eb8a9e328982e600bc197e,739706624ef992fc93bb60f5df5e1278,5,Produto entregue,Chegou mais rÃ¡pido que o previsto! ,8/24/2018 0:00,8/27/2018 2:15
2a151bde344357f568c6e077538eca2d,c0f3bbb3ae2e2d74db5fcd5a0e3c84e3,5,Super recomendado,Para minha cama box conjugado o tamanho foi perfeito e o produto de muita qualidade.,5/1/2018 0:00,5/1/2018 21:07
a4fd284edac734b7703bafe1afa9573a,64c3463da17e1c9262d302b03a81fb0b,3,ok,ok,5/10/2018 0:00,5/14/2018 22:53
30238c825f92bcc8042752dab1ee1d20,082390c0275d73d20f55fec91903bbd7,3,Ainda nÃ£o recebi o produt,"SÃ³ foi entregue apenas um produto, a nota fiscal veio constando apenas um produto, mas a compra foi de dois produtos.",6/2/2018 0:00,6/5/2018 2:36
1f772894bba3f62571ac37904bdf1d26,2b57a0c3167cad0a95b15e00b748d5ca,1,Produto nÃ£o entregue,"Pode ter ocorrido falha no sistema mas, atÃ© a presente data, meu produto nÃ£o foi entregue; embora conste o contrÃ¡rio no sistema de rastreamento.",7/12/2018 0:00,7/13/2018 1:53
9ba3ea546eff9441538fec7fd1afa11b,8a57df5bc496d7439886b2f23b58f56e,4,Muito bom ,Eu recomendaria ,8/7/2018 0:00,8/8/2018 13:48
249ffabfefcd46a4162f7efe96a2caaf,32fdf0a2dd2215ae2db0580d82e792dd,4,Muito Bom,"Entregou antes.do prazo previsto, e.nÃ£o foi o.primeiro produto e com.certeza.nÃ£o.serÃ¡.o.Ãºltimo.",8/3/2018 0:00,8/3/2018 20:02
b1a77b85a7bfd56ff35f94fc31461a27,04082ed3fe3aa0b4af00796e94ead6ba,5,RelÃ³gio Casio.,"Show de relÃ³gio, modelo muito bonito com preÃ§o excelente, entrega antes do prazo, recomendo.",5/26/2018 0:00,5/26/2018 20:55
2de8400af5d71e0638786bd16c9597a2,370b3c2ef8fa05039d7f93c4c9f66470,4,Gostei,Muito bom,6/22/2018 0:00,6/23/2018 20:13
fcd5083f1167356906492ea19b49c174,e4b2030986f453ba45c63a508073e3d3,5,Muito bom!!,O produto superou minhas expectativas!,5/19/2018 0:00,5/20/2018 21:24
39585f1130f7de5551bc78c83d88980e,77d66e0dd1fb22e462b621cdc2da1192,5,Compra Realizada, Estou muito satisfeita com a compra e entrega nota 10.,7/21/2018 0:00,7/24/2018 12:17
1c2ebe35f2cc74181e076e6b0e85e6ad,0e2aae39225d075cc7fdfda12ef5434f,5,Tudo ok,O produto chegou rÃ¡pido e correto. Recomendo,6/13/2018 0:00,6/14/2018 0:54
4300f0074ef86077eb40041add57c289,49fe48be474d1436868ce63799d879ad,5,Indico,"Ocorreu tudo bem em relaÃ§Ã£o ao produto solicitado e prazo de entrega, sendo que a entrega foi muito rÃ¡pida, sÃ³ nÃ£o posso ainda qualificar o produto (jogo de chaves estrela EHC), pois nÃ£o foi usado.",5/5/2018 0:00,5/6/2018 1:49
93255eaf81129d81e01fe868b88effb0,689d9b46b0376ea4ebaeac46ebd6fc18,3,Bom produto,"Bom produto, porÃ©m, no site achei que fosse bem maior, mas estÃ¡ bom. Recomendo...",6/15/2018 0:00,6/15/2018 23:47
01c6910591cf82408f2e4217e6484be8,b016e83fc2a89900d779cb964fe867fd,3,NÃ£o Ã© o esperado!!,Produto bem diferente da foto.poderia ter sido embalado com mais proteÃ§Ã£o.pois chegou meio riscado!!sem falar na demora da loja parceira para fazer a postagem!,8/9/2018 0:00,8/11/2018 18:51
2c8d680df82a0f62b19735d6b74deded,506db8171cf7d01f666e52223eff7f34,5,super recomendo,"entrega antes do prazo estabelecido, satisfeita. ParabÃ©ns a lannister. Com.",8/1/2018 0:00,8/2/2018 16:36
8956cd31e197d44f9f5ea59e7b886610,f4c87e038db78ef275deab58f19e5bd2,5,Otimo.,Empresa parceira do baratheon de confianÃ§a.,8/14/2018 0:00,8/15/2018 10:40
f7f0eeb1219de8c243de05d246a07d8f,b296d036b48495bce7720844aeb3fc8d,5,Super recomendo,entrega antes do prazo.,6/27/2018 0:00,6/27/2018 21:45
d7f836e779ef7c7a79ba7cba6d09c8e1,f818a0090e91cbb10496d6bffcf1ae3b,5,Chegou antes do prazo.,Produto fiel a descriÃ§Ã£o. Bem embalado para proteÃ§Ã£o e chegou super rÃ¡pido.,7/28/2018 0:00,7/31/2018 14:25
46960cdcf2159bcd3edaf8d5e004c9f0,10d220b706ebacc99c3de71db8c78105,5,5 estrelas,otimo,6/23/2018 0:00,6/25/2018 13:41
01b1e890078ae36da559713cd7435e72,b6a0322c894b82bc08bc02b35a9f12e8,1,Compra de produto,"Gostei do produto, mas veio com a numeraÃ§Ã£o em algarismo Romano errada. O nÃºmero 4 estÃ¡ escrito como IIII.",5/29/2018 0:00,5/30/2018 20:49
b88f5c8a309b6494ca1201130ca246db,26b5b516adaae71986064b4cd22076b3,4,Bom,Atende ao esperado,7/31/2018 0:00,8/15/2018 19:27
7e647d150683df9d45d55c702b4c1a7a,5ce8ed74908cd24bd6b5138292ec7b04,5,Recomendo,Entrega no prazo e linda cortina!,7/25/2018 0:00,7/30/2018 10:46
acc9eeef1542ba643a5c3fd1d69eb398,0f67e615d797da223ac5601b9b08b180,4,Gostei muito do material ,Gostei do material bonito e forte recomendo,6/10/2018 0:00,6/13/2018 2:58
734e78e7c3a2dd9ef4439006e40ea246,94d343eb93a8da737ff05484f33ea4b9,3,Tamanho errado,"Recebi o produto dentro do prazo porÃ©m, no anÃºncio diz que o tapete mede 1,80 e o meu veio sÃ³ com 1,47.",6/28/2018 0:00,6/28/2018 16:31
807c48479940fb341dc6a5585dd2e8f7,ba714b832c8a26b8b6ce921e0ecbc886,5,muito bom,muito bom,5/19/2018 0:00,5/21/2018 1:55
9878c85e533bc39e3d98d96e24cccfb0,84e68b5d2be9ab9146ea264fa27c9a34,4,Veio com um trem estragad,Veio com um pigente estragado,6/3/2018 0:00,6/3/2018 21:01
c2375d874dc1d3bcdfeda7462ecc8780,83d235ec5b7a9b0949ad507ccefc16c5,4,Bom,muitoboaempresa,6/22/2018 0:00,6/22/2018 19:25
c7cdb8bb21f47cc9e7f589bd57a63fa5,9da777e6977f9a0ed47c0a36c439a100,5,Ã“timo ,Produto entregue antes do prazo. Bem embalado. Recomendo.,5/9/2018 0:00,5/10/2018 15:46
18181fdeb5d8a917cbd8ff65609b0b28,5afaa7b618c8776fad63ca23a14a8035,5,Recomendo,Loja Ã³tima. Produto ainda serÃ¡ testado.,5/15/2018 0:00,5/16/2018 11:31
1550d236cbbfd7826093387716c44797,5261639befee46871e5005e71a7694a7,5,SUPER RECOMENDO,OTIMO PRODUTO,8/8/2018 0:00,8/10/2018 19:30
d9814f614650700ab0227848f926513e,25674393f73d73aed8ab7758052b7ecd,1,nÃ£o recomendo,"Recebi o material bem antes do prazo informado, mas fiz o pedido para receber a caixa do Pet na cor azul e entregaram na cor rosa. ",7/5/2018 0:00,7/5/2018 20:26
c8da710bbba19fdd22d0f8ff4583f68a,5a644293b3539f7e7876ab0b4536b320,3,Nota fiscal nÃ£o enviada,O produto foi entregue. PorÃ©m nÃ£o veio a nota fiscal. Como faÃ§o para ter recebÃª-la?,7/5/2018 0:00,7/8/2018 15:16
e8ffbe02765f0780736a0c80086adf44,7a3d6ddc737bc4e0f556c9c47f15e7a6,5,excelente,"muito bom, recomendo, jÃ¡ Ã© a segunda vez que compro...",8/11/2018 0:00,8/14/2018 12:35
a2a0621f78eea824535d210bacf61351,a440318fc0b00f62bd45c052abf0837d,3,Rapidez,Gostei da rapidez.,8/3/2018 0:00,8/3/2018 23:00
2a05ab630e4b7b2ad1b71ae93f3a3a90,d1fcbf740c2191cdbe2378522690d12e,4,Paulo ,Eu paguei o frete e gostaria de ter recebido em casa como todos os produtos que ja comprei.,7/25/2018 0:00,7/26/2018 0:44
575e56d70efbeaf99e21643640a1e709,13ac325ed34b96835f8fed6e4db77a69,5,Bom ,Estou mt satisfeito cm o produto chegou um dia atrasado ms fora esso saiu td cm eu esperava mt obgd e vou comprar novamente e pr qm quer comprar eu surper recomendo.,6/12/2018 0:00,6/12/2018 22:05
d2560a80280d29f148a5796cb94c584f,fae58c4baf50862a273c6ece28f239a3,5,Otimo,Sempre compro aqui aqui por que tenho certeza que chegarÃ¡ de acordo com o combinado,8/28/2018 0:00,8/28/2018 21:50
5849ab48269292920477dbe2cf734707,b102b42cde7719ae4b7c0163cf4d7dbe,3,NÃ£o recomendo,O produto foi entregue no tamanho errado!,8/12/2018 0:00,8/12/2018 14:44
84755e11861cfb95e54972a3b4829283,1c38140d4542f0ac92eeafa89c9575c0,5,Compra,Excelente ,5/10/2018 0:00,5/13/2018 2:05
2f9b7a5a8eaad6f1bf8082944b6ad6ab,0b137ac032763829e728afcfee3ac3f2,4,Satisfeito,Satisfeito,7/7/2018 0:00,7/7/2018 23:04
2a807998867d4dc33701b1703219bdba,97cc8153b2e7c816783e0ba60083ea67,5,Ã“timo ,Gostei muito da rapidez na entrega,7/5/2018 0:00,7/7/2018 22:17
9f24f45abd78036c7d99e3116de59593,d3b224f55ede50045860d4fd4eab01ef,5,Otimo,Satisfeito,6/26/2018 0:00,6/27/2018 15:12
c20586a9d649f04e6d938a0021fe583d,5f00edb71f6d82f109f0af2b317994e5,1,NÃ£o recomendo,Sem comentÃ¡rios.,6/8/2018 0:00,6/14/2018 18:56
bc99e8911baf06b4d1d126d9f23baeb3,027a84a16c22c706669f35d578853f3e,1,Atraso na entrega ,"Quero saber porque tanto atraso na minha encomenda, porque deram previsÃ£o de entrega para o dia 23/4 atÃ© hoje nada",4/25/2018 0:00,4/28/2018 11:37
ecff7af4e0cd8242cd8102a2d3572ef5,fe9d34568d9ac7651ff018def29da70f,4,bom,"Recebi, tudo Ã³timo.",6/5/2018 0:00,6/8/2018 13:58
f937982c55e28be9d4f0d4db540f998a,531b7ebd1fe920da63f51af4667a7962,5,Super recomendo,Chegou atÃ© mesmo antes do prazo.,8/8/2018 0:00,8/8/2018 18:14
05e37dc0759746a88e9749b452dc3780,67e5683ee43c8f5d4c0b46f7f8932ac8,5,Entrega rapida,Chegou antes do previsto ,8/1/2018 0:00,8/2/2018 3:36
487cfccb76f0d38b26871324e800802a,69d4b792fad7f4acff2e38e426f5e3ea,1,nÃ£o recebi o produto,Comprei faz meses esse relÃ³gio e atÃ© a presente data nÃ£o recebi e me sinto lesado e prejudicado pois comprei com antecedÃªncia para dar de presente e nÃ£o chegou atÃ© agora!,5/5/2018 0:00,5/5/2018 4:09
56fa821af03d0ed9b61b3c64b09b119f,4da4840a1f38aad712a0857596e24b44,1,Produto parcialmente entr,"Comprei dois jogos de susplat, mas veio apenas um. Qualidade do tecido horrÃ­vel. Quero exercer direito de arrependimento. ",7/31/2018 0:00,7/31/2018 19:08
8cbd43b45179c8a12c3485edb697c56f,4adbb023fd0ab6d84373f8f2f20a9ef5,1,Pedido veio incompleto ,Vieram faltando produtos e atÃ© agora ninguÃ©m respondeu meus e-mails. ,5/20/2018 0:00,5/20/2018 23:37
d2796fcc178c7da1de37423ac2a35d72,22fe4109ea0b3227fa3a2f5370ec9691,5,10,"Ã“timo produto bem embalado, entrega na data prevista.Eu recomendo.",5/24/2018 0:00,5/24/2018 21:45
3bc26a840048d5eaddf3052fe1423ea9,4dea0f922f4dd1f6db6379f7ad64ede2,5,RÃ¡pido e eficiente,O lojista enviou o produto rapidamente e bem embalado.,6/7/2018 0:00,6/11/2018 3:17
67cc2b4f0a4e694cd5c1eb5ae712c19d,cbc22d4690ec52283dd156e6f30ba818,1,produto nÃ£o recebido ,"O pedido foi realizado dia 18/04. O prazo de entrega era dia 10/05 e atÃ© hoje, dia 14/05 o produto nÃ£o chegou. ",5/12/2018 0:00,5/14/2018 12:10
0e8f2d72cdd9c33ae6f22c72ce8fac8c,2df1ebb1aa609632517182df5fa53a6c,5,ParabÃ©ns ,Excelente produto muito lindo entrega rapida,8/17/2018 0:00,8/18/2018 11:45
4e6e4fdbc34f24b21f2b66025ee7af71,4dd4745f66dc08de8b825edf6155ce4b,4,SIM,satisfeita,4/24/2018 0:00,4/27/2018 11:18
63c761f149aefca945305229a59ba3fc,07440dff5293ea24c5fac25a473c2eef,1,Ruim,Sempre comprei nas lannister Ã© essa foi a primeira vez q comprei e nÃ£o recebi a mercadoria,4/28/2018 0:00,4/28/2018 13:04
72799f1b082d62ecdbfdc178ec870027,433998f702486cfc7c5431db579a4d8f,5,Muito bom,Continue sempre assim,6/27/2018 0:00,6/29/2018 13:10
0d8ac12dc2ab753dc90b5ca00c3d6b86,8c3ef96e828b5894ec632ba10985867d,1,Cancelamento,"Eu solicitei o cancelamento da compra e nÃ£o obtive retorno , o produto chegou nÃ£o e o q eu gostaria , foi uma compra frustrada para mim",8/28/2018 0:00,8/29/2018 13:45
b9b2c0a7ee49e19f70a99e3477c2bcdf,7325155ebf88da418deb3ac20a5d7f85,5,"recomendo, muito bom",Foi facil fazer a compra e muito bom a entrega.,8/30/2018 0:00,9/1/2018 17:11
9f30a6e419fcb310041f03edca9c3714,cc12de2df2defa0f3352ae0d4bd2ffa2,1,5/6/2018,nao recebi o produto nem mandaro nem uma ligaÃ§ao,6/7/2018 0:00,6/8/2018 22:08
2b842add8a8fea161fd0988cb58c8f60,bc3d816db1aa7215dbde5b1b00d3d32b,3,Entrega correta,"Correu tudo normalmente. Mercadoria chegou no prazo, bem embalada. Sem nenhum oribjems",5/23/2018 0:00,6/3/2018 7:12
002f100916fd5242e4ae510ca5c9c170,c809b7fce9716f7f28909c7d5aca9eab,5,recomendo,produto entregue no prazo e tem boa qualidade,7/10/2018 0:00,7/11/2018 11:29
e315d20f7cc6a19b4a907fc9616ce8a7,95026e2a6e774fdf2bb59a5eab661b15,4,Boa,O produto chegou rÃ¡pido e da forma solicitada.,8/31/2018 0:00,9/2/2018 23:11
616fca747d95c8d0b130050ccf3f2b17,98c8ce34fb87be20f449264f5ff6fb35,5,Bom produto!,Tudo perfeito e como prometido!,4/27/2018 0:00,5/1/2018 17:57
b1eeb16a661d22a761743bf373e811d4,d4a72eff3bfdb6ff7667bef4119283e9,5,Produto muito bom,"Produto de Ã³tima qualidade, conforme anunciado.",7/12/2018 0:00,7/14/2018 23:07
113f380ea267cbfb9a7b75b0828d02e8,256d7c10e54af14e81340da966349b3f,5,bom ,super recomendo produto correto,5/22/2018 0:00,5/25/2018 10:11
fcbfcc15cd98e74175283a82dee4f7c1,09e90e3936db197d43b9bde1291c307d,1,Entrega nao feita,O pedido esta como se fosse entregue mais nao recebi nada,8/10/2018 0:00,8/14/2018 12:12
f2a5233ca6b6c1194aa263002c2cbb0c,8784fd2fe0b3a9135334c0e4cc81b1f0,1,Toalhas de mÃ¡ qualidade ,"Bom dia , as toalhas sÃ£o de ma qualidade super finas , parece ate mais pano de chÃ£o.",7/5/2018 0:00,7/5/2018 16:01
a7bbcb631ada1a768b360361c25f13e6,ca97b95f89f90d6e16e451851a2bd28c,5,Recomendo,Chegou bem antes do prazo... Recomendo com certeza.,7/14/2018 0:00,7/16/2018 21:59
9c293ae72dc5b132f791281bfde99900,b2026cc24ae47d44bdfb8fbe3b38b78d,4,Relogio,Gostei.,8/3/2018 0:00,8/5/2018 3:37
4ddacc8131118202881fe2effb6bde36,22b559721353b303d170debdcd4b58c8,5,Ã“tima ,Muito bom mesmo!!!,6/5/2018 0:00,6/6/2018 3:09
04207b4aa9909eafe585382eaa2108fe,d2271c114a00d818beaafcbd5b2b567d,5,Satisfeita,O produto foi entregue bem antes do prazo.,5/1/2018 0:00,5/1/2018 22:48
66c6f57885f70cfce8b4c2683d2b547f,9bfe486cba6ba9af52af7bfe86ff9859,5,super recomendado,muito bom,6/30/2018 0:00,7/2/2018 13:40
6dbaa4699a99891c0fbb8d3baf900d3f,58a1b2dbc870bdafa3abfced8d5d9cc5,5,Bom,"Veio bem embalado e Ã³tima condiÃ§Ãµes,Ainda nÃ£o usei.",6/12/2018 0:00,6/13/2018 5:38
414bebc81232ecb8c4e991f94ba80eaf,a01a08ca0d8cf4c03ffd23029c091210,3,Falta de atenÃ§Ã£o,"Os produtos da loja targaryen sÃ£o de Ã³tima qualidade e chega atÃ© antecipado de seu prazo previsto para entrega, porÃ©m, acredito que por falta de atenÃ§Ã£o o modelo do meu relÃ³gio chegou errado.",6/6/2018 0:00,6/7/2018 12:22
4ac0afc8ea3295d1f7e6ed93ea4a45aa,aacbf13db267af0f239fc7ff5dd513ff,5,Ã³timo,otimo ,6/5/2018 0:00,6/5/2018 22:22
e44d35fe83dec0194ff929af5c9f1bac,bfc9f97fc7ddacf8a3c33c4b2bd15a93,1,reclamaÃ§Ã£o,"Eu encomendei 2 mosquiteiros de solteiro Elegance e 1 queen. Chegaram 3 mosqueteiros de solteiro e nenhum queen. As 3 notas fiscais que vieram descrevem outros produtos, nÃ£o os encomendados.",8/15/2018 0:00,8/17/2018 13:47
884297c427d772352f91fcc4287deaa0,28fca12474d528012be6d7def6e7bc20,1,Totalmente ultrapassado,"A configuraÃ§Ã£o estava 3.4 ghz e me entregaram 3.1 driver antigos 2015, processador segunda geraÃ§Ã£o antigo e ultrapassado, lento e nÃ£o suporta o windows 10.",7/19/2018 0:00,7/26/2018 0:14
5859db37f32d05241a4d0df84afd5b17,348ca978ba86600e3f6e9b984c52e6d6,4,Muito bom,Gosto muito dessa loja.Compro com frequÃªncia.,8/28/2018 0:00,8/29/2018 23:01
3d10015c69b0a6996028d6f18ce63c26,42bdbb46e62e202dd52f6691063aed2c,5,"Gostei muito, produto mui",Super reconendo,7/1/2018 0:00,7/3/2018 19:02
cb5f3c38c1fd79594601cfe760a75b72,1dbf0806fc07152b9dc46b352e62c8b8,3,"Produto Ok, entrega nÃ£o","O produto chegou em perfeitas condiÃ§Ãµes, o site lannister.com provou mais uma vez ser confiÃ¡vel. Contudo, houve atraso de 3 dias na entrega (considerando o prazo fornecido pelo prÃ³prio site).",6/15/2018 0:00,6/16/2018 0:16
80b6a1f49d449a42bc2fe36cbef81099,474f2b1387a07ea0159ca7a996dd09e8,1,nÃ£o recebi o meu pedido,Estou aguardando receber ,6/3/2018 0:00,6/5/2018 13:31
e9f2c54c085f3cc9aab606663dc30140,7ec44a8d0d3cf4b2933c5c6dff801adc,5,Ã“timo,Gostei e recomendo!,8/31/2018 0:00,9/2/2018 22:39
7f7262568cd71aa7df0e1e654fc98b6a,b9885c0bcf45df857434c48dccfcd3fc,4,Bom,"A loja Ã³tima, o produto ainda nÃ£o sei.",8/31/2018 0:00,9/2/2018 12:55
78412bf6c796b43df999fd87750d28ea,002175704e8b209f61b9ad5cfd92b60e,4,Recomendo,Produto como descrito. Mas nÃ£o gostei pq o som do alarme Ã© muito baixo.. ,5/3/2018 0:00,5/6/2018 13:42
a2549d44f8839ddfd60525e9c1c8b6ad,2c9d0e7a53245b11b39d47e84b3d7ac9,4,7,"Infelizmente o produto nÃ£o era o q eu queria, as dimensÃµes nao e informada do produto . ",7/22/2018 0:00,7/24/2018 20:34
9eab0bc236ba1fa442c2ca289cc069b3,8081c44895cefcfebc13faec5c9ed8bf,2,RelÃ³gios errados ,Os relÃ³gios veio com modelos diferentes do que tinha comprado pelo site. SÃ³ nÃ£o vou devolve los pelo fato de ter que usar na minha viagem.,8/2/2018 0:00,8/3/2018 16:27
fd280616682acdb24b179afd70055ede,54bc2449fbe0368b74470e4280fe494e,5,Muito bom ,"Produto bom e de muita qualidade , chegou atÃ© antes do prazo ! ",5/7/2018 0:00,5/8/2018 2:24
f1960cf21cfb437375c637358f4ffd62,aea67f89b3841f780d8eed0beabd3398,1,NÃ£o veio de acordo ,"O carregador anunciado nÃ£o confere com o entregue, na caixa do produto vem atÃ© escrito a amperagem qual eu necessitava ,porÃ©m no carregador consta metade da amperagem oferecida pelo vendedor ",7/11/2018 0:00,7/11/2018 22:36
03a0087389b6b7547091ac57fb438b10,cab33fc76d60b48dd6a512e892c54437,5,CAPA DE COLCHÃƒO,TUDO Ã“TIMO,5/22/2018 0:00,6/11/2018 13:00
1aee8e53b79d4361a062eddce6cc6183,72fb560d115ecf3b15de9b853c02e505,1,NÃ£o recebi o produto.,NÃ£o tenho como avaliar um produto que nÃ£o recebi.,6/3/2018 0:00,6/3/2018 10:58
b2bf9b39b2838c18913129075bd6e133,a98f79318168a3b20eca9c4530909f49,1,nÃ£o recomendado,O tapete nÃ£o chegou na data prevista. e veio errado o tamanho que encomendei.,8/1/2018 0:00,8/10/2018 18:13
442f1a44dd6491705f8bdef892cbec87,441ab430a31f0c3424c85496c65bc8f2,4,Celular para uso simples,Foi comprado para meu cunhado utiliza-lo no dia-a-dia. ConheÃ§o a marca ALCATEL e acho que este aparelho serÃ¡ o ideal.,8/4/2018 0:00,8/6/2018 0:49
b3774ab4835a51d360b2c5e3174c8326,b4600c38e204525370a517e69341d3c4,1,**,liguei nesta data pra central pois desse pedido ainda nao recebi a cadeira de escritorio e acompanhando meus pedidos esta como entregue,5/3/2018 0:00,5/4/2018 0:18
9e86fd94790c9291fbb900bab361a5d1,31f8013402a0749b3ab433b1aee11754,5,Excelente!,"Ã“tima Loja, entrega no prazo!",8/21/2018 0:00,8/22/2018 12:40
6a29bd2b663e307a8a8178a8a77cb924,3bddb2b41050ba947411a0fc9143fcbd,5,Esterizador de mamadeira ,Bonito prÃ¡tico super indico ,7/14/2018 0:00,7/16/2018 14:31
c2ff0d8cce287cbc90cd761c293deb16,ddea733ed0db4b498f7719f648b89a5b,5,Otimo,Parabens ,8/28/2018 0:00,8/29/2018 3:24
fc362a15f28885ef9381ffa163d0effe,4c5d211b472b4169ab861de4517d16a0,4,recomendo,recebi um de meus produto antes do prazo ,8/10/2018 0:00,8/11/2018 15:22
413cf664c7bfe65acaccebe12fc5f856,f1147937e588f3e556bf8b1d57bf4881,1,tablets quebrados,"alguns tablets de bcaa vieram quebrados, diminuindo a qualidade do produto",6/19/2018 0:00,6/19/2018 18:34
628dcd8931f34ebd62ab443f471cbd52,eb3c78fe8b35f52d4369d69d383fc212,1,NÃ£o recomendo.,"Durante todo o prazo, nem a nota foi emitida.",6/6/2018 0:00,6/6/2018 12:50
9b6c5ecdbd391222a2290909d1ac6eb9,df51cdd0d48077d8cd198c5033b8dff6,5, recomendo!,td certinho!!,8/4/2018 0:00,8/6/2018 22:11
59c45120064c0bcfda4c98c099fb9acc,afed0d88ec7753e7be8744bb66e860d1,1,Nota zero. Produto falso!,Falso e com arranhÃµes na tela,7/28/2018 0:00,7/29/2018 11:14
5edf1a3210c8aee9e423baf7008e40d6,0ff2dbf70542c665c17ad70b80d48a46,1,"Compre 2, Leve 1","Minha compra foram de duas bandejas, a loja sÃ³ mandou uma peÃ§a na embalagem.",4/29/2018 0:00,4/29/2018 19:00
82628b5acdbf44f069d2f60f6410df10,688e9b5d6542594aa59ed0fad8be557f,1,NÃ£o recebi,O prazo de entrega jÃ¡ expirou e a loja nÃ£o fala nada .,6/6/2018 0:00,6/8/2018 1:20
f298986a70e28f905b3005c1b880a4b6,ea3c6801daa6e86c6057f1bc8bb11b1e,5,Compra lannister,Obrigado compra perfeita e correta ,7/12/2018 0:00,7/13/2018 7:40
