seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_latitude,seller_longitude
562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,MG,-19.973065569971347,-43.972775990085964
a21c11ec5c3f03e7cc9f9203bff9e1c6,6513,santana de parnaiba,SP,-23.46125549,-46.91590632454545
97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,RJ,-22.92639290608108,-43.232051846081085
07017df32dc5f2f1d2801e579548d620,58030,joao pessoa,PB,-7.11468221721875,-34.85591082125
52092ddbd3a58c450a4459bf051b2287,17300,dois corregos,SP,-22.368848114811318,-48.38625769764151
1a8e2d9c38b84a9702ac7922924b0573,89245,araquari,SC,-26.408631077941177,-48.75905463235294
f1198c871e0171278b63f40d112caeec,1220,sao paulo,SP,-23.544536491219514,-46.64614449487805
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,-30.00830163318471,-51.201404756050955
a0e19590a0923cdd0614ea9427713ced,83075,sao jose dos pinhais,PR,-25.53331436627451,-49.09071046019608
11305281b50fff20ae8bb473f8e11876,36500,uba,MG,-21.11740463646853,-42.943273795419586
d9b00a97818674c7f8d8b1ef0e689679,84035,ponta grossa,PR,-25.108228274444443,-50.15238858694445
9d681c7e12db302cb261e721040dde65,80330,curitiba,PR,-25.469942763783784,-49.30684652
c7bb64409aa480bb7d0335faaaf3d242,89218,joinville,SC,-26.272445595294116,-48.861367861274516
8a207b6080964f3c1fc9d35bd6096ba4,15155,jaci,SP,-20.884314634074073,-49.571846371481485
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP,-22.82179820081633,-47.270191545102044
bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,PR,-25.51984032,-49.12568945375
3504c0cb71d7fa48d967e0e4c94d59d9,9350,maua,SP,-23.68085820751634,-46.44442356692811
164a5a8794e6d42e14f55e447b12a3bc,85980,guaira,PR,-24.08740062527473,-54.25076819901099
de09d00cfc265b8804c7df34075a68fa,2118,sao paulo,SP,-23.5149740575,-46.5926439225
638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,SP,-23.20147396011765,-45.90621172811765
2f73e04d12cdf0c945ded66bb3fcf6c7,29313,cachoeiro de itapemirim,ES,-20.833354594081634,-41.154771117755104
fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,SP,-21.208336726226417,-47.60207903597484
c3ee2331a724e6fc02c4b698b57a73f3,5108,sao paulo,SP,-23.50935321,-46.758408119500004
e9874ae10b2d60d43917b6bbfa13a599,86604,rolandia,PR,-23.317751345,-51.39139155547619
df47da4ae86fa4db890d05aaf24e21d8,4360,sao paulo,SP,-23.640139605,-46.663614764375
ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,RJ,-22.90306044,-43.59918819744681
e644cbadf7eeb30d0d29f335ce7d52ec,3029,sao paulo,SP,-23.53002783,-46.61797165157895
2bdb95a56a36ebbc6640337ac5eac174,4054,sao paulo,SP,-23.616600977222223,-46.64273072444445
34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,MG,-20.510858275763688,-43.862400431152736
324583d68897f5ddbaf38f6248322176,15046,sao jose do rio preto,SP,-20.767701271518987,-49.38807187556962
96493fab2fbb13a14d0c0e8772eef5c3,5537,sao paulo,SP,-23.5866457065625,-46.7351301671875
d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,SP,-23.12785230552239,-46.569001049552234
b5d034ac251546e25afe9067f05c1539,6852,itapecerica da serra,SP,-23.706616567350427,-46.85862883692308
a150c540f572d0fb53992264bc5c10b5,18035,sorocaba,SP,-23.50120797418182,-47.46184139309091
7c1fea10b5b006671d608b1d7c446ec4,18550,boituva,SP,-23.2865821814,-47.671142114575005
b6e1504972665f739dec4facb9943775,13405,piracicaba,SP,-22.708484677814567,-47.664918458211915
f76a3b1349b6df1ee875d1f3fa4340f0,3275,sao paulo,SP,-23.581793418163265,-46.54662440632653
99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP,-20.53900930016667,-47.40125797261111
8603f0038fe0e52fedd3382d266723de,88495,garopaba,SC,-28.03542950539823,-48.627746847699115
d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS,-30.03314278768456,-51.23170260624161
ab75b89cc49c9ab3160d0c91565a442a,17604,tupa,SP,-21.943039170882354,-50.51669114705882
08084d990eb3f53af056ccbc1730c8a7,3612,sao paulo,SP,-23.517635661739128,-46.53580282956522
d85efbc8eff2b7adf524e2820569adc8,5268,sao paulo,SP,-23.44231473418605,-46.78201159255814
23613d49c3ac2bd302259e55c06c050c,13660,porto ferreira,SP,-21.867396479427608,-47.47862930161616
87d3c3aeb3ead335511b3ce315eb341e,3059,sao paulo,SP,-23.541370895,-46.59235025454546
93b9a99027bd8bd6af682aff18dd19bf,7600,mairipora,SP,-23.33195097751244,-46.59729428166667
0bf0150d5b9d60d9cd2906003332f085,1547,sao paulo,SP,-23.582894774,-46.621181156800006
7ecef8194babfec876ca720714327841,13041,campinas,SP,-22.920688425616436,-47.05721286123288
87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,SP,-21.909966386,-49.896265101333334
30829ded4523ab9224b93bc49a62c95f,95360,parai,RS,-28.596392575384616,-51.786901179615384
dcb7367a92f5ffb89f1e2152ed260285,17700,osvaldo cruz,SP,-21.795702554636364,-50.87915583022727
513a54369b6a8a6602fcb0e129c6d78d,9862,sao bernardo do campo,SP,-23.7008961545679,-46.58286692185185
5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,MG,-21.831679493333333,-46.55087172162791
d354c38a7182125a748cb10474fe963b,28495,aperibe,RJ,-21.62596910913793,-42.10526757224138
4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,MG,-20.140739463083065,-44.883355641309905
e0487761face83d64fcada2408959a36,1021,sao paulo,SP,-23.542849487647057,-46.63206831470588
9996ae921c50e8dff411ac69c0b4bb8b,17605,tupa,SP,-21.934967903,-50.524654215
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR,-25.46956259842857,-49.28817648142857
c8cc60ffd415254af5d9b9f34f32c369,18053,sorocaba,SP,-23.501328580447762,-47.51890736925373
1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,SC,-28.631582975925927,-49.02290842814815
5f26c1408a65b42a7224cd463bdf3292,86707,arapongas,PR,-23.424768668529413,-51.43381503705882
e59e575a175fadcadf8479e191770425,26210,nova iguacu,RJ,-22.756423853857143,-43.450029231
2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,SP,-23.5401632974,-46.4413644062
ef30892870c278497523264be1be2241,14801,araraquara,SP,-21.790819123142857,-48.184614002507935
d5b9a084373da994a6e37f732169a853,9182,santo andre,SP,-23.697307283999997,-46.53032625066666
e9c2dc0dd4ac38448289be644ac94f42,89210,joinville,SC,-26.333620996825395,-48.83300951079365
fe87f472055fbcf1d7e691c00b1560dc,13085,campinas,SP,-22.791501049107143,-47.08066923678571
5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ,-22.84423487768116,-43.28465360891304
f46490624488d3ff7ce78613913a7711,7194,guarulhos,SP,-23.44299910531915,-46.506324053404256
4d0041cdbe51b4617d95c70b19decc74,36052,juiz de fora,MG,-21.746979410175438,-43.34613358964912
db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,RJ,-22.898533141910114,-43.565526976629215
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG,-20.279404799302323,-49.20132976441861
e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,SP,-21.469798589951456,-49.222205614174754
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP,-23.811799896402878,-47.72344997776978
054694fa03fe82cec4b7551487331d74,15840,itajobi,SP,-21.31461544755319,-49.05537942776596
dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,PR,-23.430895582686567,-51.91815458313433
376d67b61dce0c990155286e7ae486a4,4815,sao paulo,SP,-23.70430119259259,-46.691939494320984
a9415cf907dfa12f9ed18693244f5329,36320,prados,MG,-21.059051768125,-44.084488635625
b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,SC,-27.593323289067797,-48.54413995364406
7315baebc0572ff220d226283dc66728,13560,sao carlos,SP,-22.014982492350878,-47.88985317912281
4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,SP,-23.964672338497856,-46.342457706952786
c8b0e2b0a7095e5d8219575d5e7e1181,8598,itaquaquecetuba,SP,-23.46657070275362,-46.325145617681166
38102b031c2a15e54623d711bfc753d3,62170,mucambo,CE,-3.9057269963076924,-40.74612755923077
160e4f13fd3a64b1b86807be88b5ffb0,83409,colombo,PR,-25.3761235825,-49.18238777477273
8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,SP,-22.392217406249998,-47.57841851926136
391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP,-21.7572251051417,-48.82954113574898
33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,RS,-29.155565695833335,-51.513306510595235
da03c298e3999e9d828591fc2179d109,4041,sao paulo,SP,-23.60140450970588,-46.644423497941176
49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,SP,-23.022630129508197,-45.55016654491803
8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,PR,-25.444451769298244,-49.3279463068421
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR,-23.430895582686567,-51.91815458313433
762ed976527cddf02787edba70fffa2a,86026,londrina,PR,-23.308724475098042,-51.155375230000004
7994081388d55b9cf976c050653dd359,1244,sao paulo,SP,-23.56643699933333,-46.65884150288888
585175ec331ea177fa47199e39a6170a,39400,montes claros,MG,-16.722630163854838,-43.86290975737097
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR,-25.437180767580646,-49.212498335
e84ad2127668df3aafc6b73531a0beb8,4613,sao paulo,SP,-23.619856691290323,-46.66724136516129
1a6245add4353f18ed55138808906979,9694,sao bernardo do campo,SP,-23.67073071375,-46.580971765
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP,-24.008185077096773,-46.41921155892474
6b90f847357d8981edd79a1eb1bf0acb,7152,guarulhos,SP,-23.40522775635294,-46.47081013376471
48328ec9a579151d9cc6a86d4a59336c,92310,canoas,RS,-29.916190258834952,-51.188413242038834
73a63f72308aa20a46f4b1632018f196,82510,curitiba,PR,-25.400134366884057,-49.240536023913045
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG,-20.754456725418606,-42.877751921999995
252e76235acb79183cfca6e34f13337d,13090,campinas,SP,-22.88770236862069,-47.038795173620684
7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,SP,-23.411986955357143,-46.72885311428571
db4350fd57ae30082dec7acbaacc17f9,3126,sao paulo,SP,-23.580509325416667,-46.59073249041666
845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ,-22.872400265777777,-43.26133702544445
712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,PR,-25.379020599692307,-49.276461706153846
3364a91ec4d56c98e44174de954b94f6,76804,porto velho,RO,-8.766459680340658,-63.89378934978022
b00af24704019bd2e1b335e70ad11f7c,40130,salvador,BA,-13.001833349629628,-38.52900367148148
4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,SP,-21.585554844489796,-46.936817509183676
0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,MG,-19.954516299545453,-44.04002258590909
d1a1b40ec554c593a1a99366746289dd,85501,pato branco,PR,-26.226542116557376,-52.67450572775956
55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,MG,-21.123279104473685,-44.250561366447364
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP,-21.190083206197183,-47.787587436901404
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP,-22.13622946,-51.372450043571426
da3fede3469bf49b7293ce3fc45b294d,8743,mogi das cruzes,SP,-23.555788161511625,-46.216871085
c092292535a57dacd95a8765f5518f87,26600,paracambi,RJ,-22.61667400694915,-43.70667406173728
20a8b0dc55da94fe74d112082427c84f,13312,itu,SP,-23.258853342068964,-47.345255399310346
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP,-22.616187093314917,-46.71042892883978
fadb07c842a2aef5d5a676b85f220e71,15052,sao jose do rio preto,SP,-20.76489350416667,-49.36776086416666
6b15924333bd1a741595fe981ea04822,9541,sao caetano do sul,SP,-23.620319184161076,-46.564104727852346
1c83418358f249c9d6affa52d579db0e,1420,sao paulo,SP,-23.563457594385966,-46.65782605245614
04e38a233f726ef161074ab1c9b0399a,1239,sao paulo,SP,-23.54590036695652,-46.647259767173914
1b4b28463457a256e9a784ebe2a8f630,13418,piracicaba,SP,-22.724749879130435,-47.63023129666667
db7ed69a53aa9fb1c01930ba54a88bbe,13820,jaguariuna,SP,-22.694436417386363,-46.988337860994314
f664f98bfda2eaf266a23ff144e7a872,4001,sao paulo,SP,-23.572878215294118,-46.65283341705882
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP,-22.33075666402985,-49.09992673164179
a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,SP,-20.844893933584906,-49.36235849943396
fb8904a8ea99f8831b64ce27db2c1765,9550,sao caetano do sul,SP,-23.616967149591837,-46.55187984744898
2ef086a599b597572aca4433b7ed6b3d,89256,jaragua do sul,SC,-26.481285352622947,-49.05905595737705
134285d1f41da5c13a756ee8142c8a4e,2523,sao paulo,SP,-23.50588137153846,-46.65558472846154
9ed65337433adfbedefd23dd76eaa494,5462,sao paulo,SP,-23.55901021368421,-46.704026926842104
aec99834ab5d38ead22766ada8497e87,83411,colombo,PR,-25.3291175883871,-49.149796877096776
b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,SC,-26.796825418333334,-49.09516518277778
964ff64dc05b13811c6d0f41e0aa5f6b,4154,sao paulo,SP,-23.6285894275,-46.621994565833326
96e5dc09087bad639b4ee193104ec2e5,28660,bom jardim,RJ,-22.159061370101007,-42.41777891505051
24c1de8d9551c0b4fbc53317d53efda8,58385,serra redonda,PB,-7.1853304895,-35.6804358925
0336182e1b3e92f029d5354832045fdf,14940,ibitinga,SP,-21.7572251051417,-48.82954113574898
c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,PR,-25.43467686283333,-49.22693580716667
b87a7ea0c30fad2dd6781b74a0064859,4133,sao paulo,SP,-23.619507886153844,-46.61863791230769
84c945f15571830c1a91a33978e94009,2851,sao paulo,SP,-23.459559531081084,-46.69145045108108
2d378dbb39815785238c0139c7647fb7,89240,sao francisco do sul,SC,-26.245893947989128,-48.610067336902176
0b0ddbc7b9d9584f442c7ac92b0ff6c9,7052,guarulhos,SP,-23.47244018238095,-46.55412847047619
51209b446b2073894bdc0face6c73ffc,29104,vila velha,ES,-20.367130894242422,-40.31728275681818
5996cddab893a4652a15592fb58ab8db,19010,presidente prudente,SP,-22.123026837875,-51.386427423125
aa8af66c623d7d544dfe4bb85b5ebe3b,32672,betim,MG,-19.93945987448276,-44.173227328275864
1690cada046eb7e92c12f98b1f8a8167,1303,sao paulo,SP,-23.549234216285715,-46.648801119714285
385799a1cddbd26dfeb9157356a42282,4676,sao paulo,SP,-23.65671338269231,-46.67501400653846
42b729f859728f5079499127a9c2ef37,3910,sao paulo,SP,-23.584745102903224,-46.51531539129033
556a6409838156ea299c9d1f9e2dde43,81200,curitiba,PR,-25.437053363235293,-49.332606737647055
179d859f51292aac5c10806a356f7af9,9411,ribeirao pires,SP,-23.718790076333335,-46.39486222633333
934ed5cd1b9c1c7382d0a94a94b9e639,81070,curitiba,PR,-25.482961231097562,-49.303482349390244
be3b4b0f050a6aa1b2d901c4b77e979f,84430,imbituva,PR,-25.22980960388889,-50.60436091138889
6806dad1da97bfb5a9038eac6881f706,83280,guaratuba,PR,-25.888595862795697,-48.585184551935484
446cc09cdbb130904da114e807dbec40,5615,sao paulo,SP,-23.58781270261905,-46.71714967166667
47efca563408aae19bb7206c2d969ea9,64033,teresina,PI,-5.1236094545,-42.76834387
00ab3eff1b5192e5f1a63bcecfee11c8,4164,sao paulo,SP,-23.627265870357142,-46.60832258928571
71271995e85f5b8530be99ed54a91b89,91360,porto alegre,RS,-30.020163045,-51.15447332321428
a435b009cd956ea60748b5cfbddf2e24,14406,franca,SP,-20.53539287171123,-47.43534914962567
9b76ad3d04236f76bc71c59470305e13,18550,boituva,SP,-23.2865821814,-47.671142114575005
d7ab82074b5f1dfba46db123df101bff,12941,atibaia,SP,-23.12379750190476,-46.542935521666664
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP,-23.226155136814814,-45.8873537302963
94d76e96eedd976258cd3278ce56d5f2,18132,sao roque,SP,-23.518680364615385,-47.14026012307693
52f976b17ea7f2f087f56dcc419328f6,86820,california,PR,-23.665089072,-51.3566832685
4e326052e5dbba8adcd512f3450a307e,8020,sao paulo,SP,-23.50473915022222,-46.44136917311111
3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,SP,-21.772214519130433,-48.18072354434783
6edacfd9f9074789dad6d62ba7950b9c,7135,guarulhos,SP,-23.42436095740741,-46.52506169185185
52831e5990d0771cb4951d6f12928167,17600,tupa,SP,-21.934339317142854,-50.51401449989796
9e7c5f4d7770eab65738cca38f9efccf,2562,sao paulo,SP,-23.487367616190475,-46.67375092619048
4677a5437afda5fa7140b927b07be1cc,84920,japira,PR,-23.812156076428572,-50.14033915142857
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ,-22.883848521529412,-43.30564273094118
4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,DF,-15.794660495263157,-47.91459885210526
334cab711dee080b079fa5779b584783,9190,santo andre,SP,-23.675528470701757,-46.53909218807018
9dd59e43f0c9f0553244e8f9c2fb247e,85851,foz do iguacu,PR,-25.54207307980769,-54.584766111442306
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,SP,-23.022630129508197,-45.55016654491803
8d956fec2e4337affcb520f56fd8cbfd,9780,sao bernardo do campo,SP,-23.71542968135135,-46.53619273972973
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP,-22.560556066363638,-47.44637677987013
f9f68daa2af419d38f745478bcb3da1a,13180,sumare,SP,-22.837325437659572,-47.173919378936176
138dbe45fc62f1e244378131a6801526,2215,sao paulo,SP,-23.49120819115385,-46.583512344999995
5058e8c1e82653974541e83690655b4a,8583,itaquaquecetuba,SP,-23.444618816166667,-46.37379044033333
cd2169d9f31ff6fbb9ca3373b0c9e354,28633,nova friburgo,RJ,-22.237968106770833,-42.52670018104167
15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,RJ,-22.864633410338985,-43.466916454745764
9674754b5a0cb32b638cec001178f799,4438,sao paulo,SP,-23.67692858615385,-46.669699743538466
c161d1327ebc3a156c09582ab2f59f6c,3521,sao paulo,SP,-23.547822291,-46.518654947499996
4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,MG,-19.91840928013889,-43.94017020486111
23ff42c4bf1f8f16cddb19d8b972974a,37975,itau de minas,MG,-20.743832843859646,-46.750790119649125
d3dcf0604eabf0224fbd5948b5e02f69,3654,sao paulo,SP,-23.525476747407406,-46.51709112222222
49067458c68f7701fd334ce326accbe0,36050,juiz de fora,MG,-21.734454624999998,-43.34868682205882
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC,-27.60664385744186,-48.59233823116279
35281d148dcf7134bae913c57db4e6da,5171,sao paulo,SP,-23.477260455384616,-46.74963220395605
76833248bbc0e65a0293ec62023e4396,16200,birigui,SP,-21.295149560833334,-50.34302941717593
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,MG,-20.6985391114375,-44.8267477449375
2cb6eb1b7185064167657fa09f541105,34710,sabara,MG,-19.880447870394736,-43.903570021973685
0f7eea709efdf942b5f95c7516dbacd7,19865,pedrinhas paulista,SP,-22.815136900526316,-50.790500340526314
54583ab379489add547fe47b628db589,9810,sao bernardo do campo,SP,-23.719376562232146,-46.565381745625004
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,MG,-19.814569314415586,-43.96544730623377
0bebbb2cea103a4a020c95d43fd7d754,2515,sao paulo,SP,-23.510293125,-46.657706266428576
9da1ca0bef29ee170e541927a5aeabdc,15500,votuporanga,SP,-20.42009621462121,-49.9713481135606
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP,-22.099561148793104,-51.40663290431035
3faf68a3b0af94b10bac70d86077be49,13825,holambra,SP,-22.634289092040817,-47.053267986462586
05feb94f19d094d4b0f9281f0b1d4c99,8752,mogi das cruzes,SP,-23.541525205675676,-46.26214782216216
f650a9708fa1bab22bdd8d3a818cc415,88901,ararangua,SC,-28.94238320642857,-49.498408885714284
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,PR,-25.42504004323077,-49.18907631076923
07d75e33f2750d97d467fb57e4dfdd8a,2117,sao paulo,SP,-23.519745738,-46.592986844
8a8835a43bda99fd37310ad76c457510,9540,sao caetano do sul,SP,-23.625846025771814,-46.56660845644295
ca3bd7cd9f149df75950150d010fe4a2,4361,sao paulo,SP,-23.643681560571427,-46.66278057057143
323ce52b5b81df2cd804b017b7f09aa7,3306,sao paulo,SP,-23.545093634705882,-46.57552831
ebd1417732defaf66c50b5a800eb293e,86047,londrina,PR,-23.347956555166668,-51.1679521905
76ea5315acb3f5f7ade3cd261faf922a,4213,sao paulo,SP,-23.592317558666664,-46.601952184999995
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP,-21.177494727000003,-47.768311025857145
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,SP,-21.2149279824,-47.822322520899995
bc503e244f187939d10c92a5c8e378ce,16200,birigui,SP,-21.295149560833334,-50.34302941717593
b6f52e346160519c24a23af05410ad32,1254,sao paulo,SP,-23.543647544444443,-46.67985341166666
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,GO,-16.66489315818182,-49.2989283109091
c84592044b180dec206770c38603814b,1026,sao paulo,SP,-23.539650455384617,-46.632176137692305
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,RJ,-22.73206410423077,-43.44955792371795
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,SP,-23.429851309117648,-46.49793467220588
5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,RS,-30.021102483857145,-51.20304216
15fa791d5e017f66402dc28c44480657,3307,sao paulo,SP,-23.547041997058823,-46.57398134411765
20d83f3ef0e6925fd74bfd59170babf7,2804,sao paulo,SP,-23.483178022,-46.69812585933334
59417c56835dd8e2e72f91f809cd4092,13480,limeira,SP,-22.57071866467033,-47.40307139840659
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,RJ,-23.013945234556576,-43.46302017510703
ccada0ef508e698917a6eab263375905,85948,pato bragado,PR,-24.62550480875,-54.227162045625
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS,-28.291480903703704,-52.79032945285185
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,MG,-15.922557954027777,-46.10810020763889
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,SP,-22.551291200588235,-47.906285220661765
32b8764b4ef628b53608fc34011fcc13,88504,lages,SC,-27.821744034722222,-50.34354990666667
e7df4cd29ab5abab70fb0783ddb53987,4122,sao paulo,SP,-23.602390968125,-46.621735575625
0432ead42b6c8a0bdf68154add917fdf,9320,maua,SP,-23.659890692519685,-46.44137593173228
7e959205cebc10adefcb331f934238a4,1223,sao paulo,SP,-23.544137876,-46.64925043523077
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,SP,-21.867396479427608,-47.47862930161616
f680f85bee2d253556ac91be391d2c82,6365,carapicuiba,SP,-23.553195779921875,-46.850609817578125
3785b653b1b82de85ab47dd139938091,85640,ampere,PR,-25.91843963536232,-53.473825847971014
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG,-20.140739463083065,-44.883355641309905
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,-19.92675278131356,-43.94672620817797
dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,PR,-25.54255455983333,-49.18227031483333
6902157ee16728322d61a1321fa79e58,1026,sao paulo,SP,-23.539650455384617,-46.632176137692305
f3041c2e75ec683697a6a5ea82192210,35680,itauna,MG,-20.077966394411767,-44.575745460392156
c54679b132454625907c773d273d4126,11443,guaruja,SP,-23.978855023026316,-46.20560811328947
d26aa40b90272d4843d63be7c1462c8d,3065,sao paulo,SP,-23.537394800588235,-46.57874088411764
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC,-27.68282963909091,-48.491142393636366
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP,-23.54454665571429,-46.51722071928572
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP,-22.437573199398496,-46.96584837451128
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC,-26.26442929475,-48.8074621525
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC,-27.291210360977775,-50.57743737413334
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG,-21.69335122941606,-45.259409436423354
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,-23.652813228297873,-46.756229042553194
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,CE,-3.7237512896071427,-38.59039312714286
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP,-23.56908613056818,-46.653707588181824
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP,-23.49698920875,-46.685687805625
c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,SP,-23.18655215537037,-45.871920324259264
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP,-23.48663797875,-46.66819309041667
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP,-23.629241323469387,-46.59149004408163
718539d38d07dd351c76db862760e2e2,13088,campinas,SP,-22.859771055125,-47.03837376825
b76f4d90e85657a240495c876313adc5,13185,hortolandia,SP,-22.89213945983784,-47.173603543621624
979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP,-23.62543962190476,-46.61208243952381
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG,-19.947044090880002,-43.92850618698666
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR,-23.382360759230767,-51.92807827723077
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ,-22.88666884019355,-43.27908405787097
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP,-23.114660872192513,-46.55304457406417
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC,-27.156918924938275,-48.567615294444444
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR,-24.728099562608694,-53.739341708586956
1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,SP,-22.178513507906974,-49.957041529844965
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR,-25.457301524487182,-49.217432032435894
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG,-19.4690489598036,-42.56413813490998
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS,-29.11616877146667,-51.1253766272
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP,-22.741070713311895,-46.89673892807074
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP,-23.48462079076923,-46.62480974230769
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,-22.920688425616436,-47.05721286123288
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP,-23.122872840944883,-46.56074467244094
